sample_id,Q1_signed,Q2_signed,Qx_fractional,Qy_fractional,slip_tps_constant,xi_1,xi_2,slip_factor,twiss_seconds
12,-0.46990646386839613,-0.4205200855996776,0.5300935361316039,0.5794799144003224,0.0,-1.1729661465608112,-0.9565784296274145,-8.842455452218914,0.4482662
13,-0.4698622954358586,-0.4206488361599692,0.5301377045641413,0.5793511638400308,0.0,-1.1740316766775365,-0.9827116222918924,-8.842712618411609,0.4334577
14,-0.470003076982346,-0.42059739843862876,0.529996923017654,0.5794026015613712,0.0,-1.1681796231901427,-0.949398830815798,-8.843348408362278,0.4215901
15,-0.4700944265640483,-0.4207157753827335,0.5299055734359517,0.5792842246172665,0.0,-1.1681016381869667,-0.975275713690222,-8.842697886953083,0.674144
16,-0.46989939502145206,-0.4207372016071124,0.5301006049785479,0.5792627983928875,0.0,-1.1785612420600227,-0.974308868862437,-8.842227730539472,0.5887066
17,-0.469988245760779,-0.42092556075134574,0.530011754239221,0.5790744392486542,0.0,-1.1618722985864256,-0.9765208068322023,-8.842720574138164,0.4652445
18,-0.46992578812204344,-0.42084550843889196,0.5300742118779566,0.579154491561108,0.0,-1.1645063587441367,-0.9720565234973826,-8.842944874094155,0.6653168
19,-0.46977254792909695,-0.4214725834155075,0.530227452070903,0.5785274165844925,0.0,-1.1768371732664378,-0.9571678293421355,-8.841603209197396,0.4371713
20,-0.4700958587582096,-0.4208972123816549,0.5299041412417904,0.5791027876183451,0.0,-1.1624602375955353,-0.9845266551438537,-8.842958869310715,0.4193572
21,-0.47008396169864003,-0.42075752879202954,0.5299160383013599,0.5792424712079705,0.0,-1.1682050656524396,-0.9626556130994639,-8.842968032045619,0.9046716
22,-0.46977281823427824,-0.42175138390944256,0.5302271817657218,0.5782486160905574,0.0,-1.1750263850553315,-0.9648636298966989,-8.842222071394762,0.4282745
23,-0.4697967312959001,-0.4210006370755266,0.5302032687040998,0.5789993629244734,0.0,-1.1747585311693238,-0.955146045568415,-8.841782862185541,0.2511007
24,-0.46964394940739745,-0.42120315943414155,0.5303560505926026,0.5787968405658585,0.0,-1.1715300030405378,-1.0014864427801455,-8.84164178568273,0.6070312
25,-0.4698957876531279,-0.42143149595193335,0.5301042123468721,0.5785685040480666,0.0,-1.1722986457978968,-0.9717002555707671,-8.84253063259888,0.6468611
26,-0.469984755703922,-0.42069798728468993,0.5300152442960779,0.5793020127153101,0.0,-1.1632444608794512,-0.9816010927906089,-8.842858885402137,0.4123554
27,-0.470019999612614,-0.4203888207517421,0.529980000387386,0.5796111792482579,0.0,-1.1684284631974864,-0.969301337577898,-8.84262560046874,0.409687
28,-0.4698874771657769,-0.42136657434261504,0.5301125228342232,0.578633425657385,0.0,-1.1701082216430565,-0.9723423492670223,-8.842478828990801,0.4328604
29,-0.4699100588241693,-0.4216407508510428,0.5300899411758306,0.5783592491489572,0.0,-1.1776429628465137,-0.9759312065728843,-8.841634592776003,0.6537485
30,-0.46999226623199797,-0.4201483615115385,0.530007733768002,0.5798516384884616,0.0,-1.1685390949194283,-0.9605602818784273,-8.843350978139773,0.4274086
31,-0.47000323918329345,-0.42059127578000577,0.5299967608167065,0.5794087242199942,0.0,-1.172551906554777,-0.9823497913789596,-8.842264097881879,0.426398
32,-0.4695236936322814,-0.42048491748315875,0.5304763063677186,0.5795150825168413,0.0,-1.16735838477621,-0.9772996844899638,-8.841595450503755,0.4529481
33,-0.4696405253458673,-0.4205757459235913,0.5303594746541327,0.5794242540764087,0.0,-1.166444946176716,-0.9982591745996132,-8.842840005650192,0.6622067
34,-0.4697703742288968,-0.4214384325051268,0.5302296257711032,0.5785615674948732,0.0,-1.1793281361861743,-0.9511459645564373,-8.841645664222954,0.432365
35,-0.4697822184605832,-0.4204588977027107,0.5302177815394168,0.5795411022972893,0.0,-1.1663171610892078,-0.9692723168682081,-8.842396118881915,0.4290506
36,-0.4699015712114685,-0.4208094742965451,0.5300984287885315,0.5791905257034549,0.0,-1.1696311363035006,-0.9768085739150763,-8.84213923053364,0.4493393
37,-0.4698808022752763,-0.4213597359115506,0.5301191977247237,0.5786402640884494,0.0,-1.174890292647742,-0.9544366913356092,-8.842121332990118,0.6680687
38,-0.46997771096192764,-0.4207373796873757,0.5300222890380724,0.5792626203126243,0.0,-1.1688022908321083,-0.961280180001454,-8.842474959466925,0.4382572
39,-0.47002431120073324,-0.420676241483307,0.5299756887992668,0.579323758516693,0.0,-1.172347164165505,-0.9789344140780452,-8.842401966332233,0.4338135
40,-0.46986944545786286,-0.4208971475087826,0.5301305545421371,0.5791028524912174,0.0,-1.1832108665759569,-0.9522086554942742,-8.842337976287132,0.4563326
41,-0.4696975895893045,-0.421145891844599,0.5303024104106955,0.5788541081554011,0.0,-1.1743408038432714,-0.9715653617344684,-8.841689316735353,0.684991
42,-0.4695622915849663,-0.42134543718785367,0.5304377084150337,0.5786545628121463,0.0,-1.1764770510007592,-0.9544943938896129,-8.842045633729095,0.4388979
43,-0.46969221374916437,-0.42150724867345907,0.5303077862508356,0.578492751326541,0.0,-1.1800279232989241,-0.9423188279901861,-8.841718258802276,0.2456831
44,-0.469846923169431,-0.42161242330749826,0.530153076830569,0.5783875766925017,0.0,-1.1750336143149895,-0.9772651776020082,-8.841560647455509,0.4298748
45,-0.4697529506971692,-0.4210851588190472,0.5302470493028308,0.5789148411809528,0.0,-1.1751310758409454,-0.9574072537529574,-8.842155573139964,0.8828059
46,-0.46992611805765605,-0.42087907708503813,0.530073881942344,0.5791209229149619,0.0,-1.169043994890273,-0.971661146912377,-8.842410558378887,0.2425537
47,-0.4698110832140425,-0.42117567626037167,0.5301889167859575,0.5788243237396283,0.0,-1.1696665563378026,-0.9706003523835636,-8.84292628460254,0.4484133
48,-0.4699062733036096,-0.4205069043888089,0.5300937266963903,0.5794930956111911,0.0,-1.1688840592015872,-0.9858622606018388,-8.842193924592694,0.4323512
49,-0.4697639559591333,-0.42114509067773104,0.5302360440408667,0.578854909322269,0.0,-1.1692651509361627,-0.9607695601896076,-8.842693011213864,0.4677704
50,-0.4698554441992797,-0.4212586244238084,0.5301445558007203,0.5787413755761917,0.0,-1.1733053509432039,-0.9540037533040644,-8.842765912848773,0.6769365
51,-0.46968112573902254,-0.4209449215998544,0.5303188742609775,0.5790550784001456,0.0,-1.1791930245868094,-0.9643373429692695,-8.84243202354776,0.451596
52,-0.46971076539145173,-0.4213025548375539,0.5302892346085483,0.578697445162446,0.0,-1.1715400205604374,-0.9598171726842862,-8.841966234394633,0.4461103
53,-0.46979580160283585,-0.4206156237538901,0.5302041983971642,0.5793843762461099,0.0,-1.164145547252718,-0.9794542698571469,-8.84189760779262,0.4625406
54,-0.4701070453295581,-0.4206984778552431,0.5298929546704418,0.5793015221447568,0.0,-1.1686322961192463,-0.982841282914431,-8.84251986956012,0.6787884
55,-0.46986739593588595,-0.4202141087480068,0.5301326040641141,0.5797858912519932,0.0,-1.177004248663984,-0.9504265640862242,-8.84246101937184,0.240105
56,-0.4698872907162146,-0.42070903718198804,0.5301127092837854,0.579290962818012,0.0,-1.175780305366901,-0.9810060572389511,-8.842296583782272,0.4531353
57,-0.4697868285835226,-0.42173436663658465,0.5302131714164774,0.5782656333634153,0.0,-1.1806795460448811,-0.9514087040596771,-8.841756984254644,0.4424377
58,-0.4698383881933296,-0.42067122174545063,0.5301616118066703,0.5793287782545493,0.0,-1.1727334312671103,-0.9763064887601822,-8.841855604384133,0.474376
59,-0.47015929302110454,-0.42075568327468416,0.5298407069788955,0.5792443167253158,0.0,-1.1715376915155864,-0.9595692654826452,-8.843136290245825,0.689711
60,-0.46956509980416355,-0.42108067949031197,0.5304349001958364,0.5789193205096881,0.0,-1.167048573596535,-0.9690914874824165,-8.842298667070613,0.447242
61,-0.4697354815912106,-0.4208197223339211,0.5302645184087894,0.5791802776660788,0.0,-1.1723492136328257,-0.9661362403342311,-8.841469640477072,0.4411752
62,-0.46982000432373594,-0.4208662248613544,0.5301799956762641,0.5791337751386456,0.0,-1.1666190022600034,-0.9579312412759766,-8.84271723573238,0.2437585
63,-0.4699328192625568,-0.42085334608159397,0.5300671807374432,0.579146653918406,0.0,-1.177271266888695,-0.9509224559773068,-8.84212545362177,0.9128674
64,-0.4697493262937015,-0.42126949931694424,0.5302506737062985,0.5787305006830558,0.0,-1.1757806660030639,-0.9731175638116057,-8.842365350468366,0.2420755
65,-0.46967497456105395,-0.42107540875330596,0.530325025438946,0.578924591246694,0.0,-1.171096408633573,-0.9559833167468237,-8.842024776620562,0.4573169
66,-0.4699862301282973,-0.4210687595920856,0.5300137698717027,0.5789312404079143,0.0,-1.1708660509950095,-0.9596379819020479,-8.842700303468463,0.4479015
67,-0.46994834022722903,-0.42087879165974146,0.5300516597727709,0.5791212083402586,0.0,-1.1746704969301114,-0.9630554319968146,-8.842656242642885,0.4722948
68,-0.46990877140310855,-0.4213386363774656,0.5300912285968915,0.5786613636225344,0.0,-1.169202250636226,-0.9589697980250735,-8.841913918087712,0.6982892
69,-0.469528862367751,-0.42177636520536016,0.5304711376322491,0.5782236347946399,0.0,-1.1890929834834885,-0.9250842266446848,-8.841657156182913,0.4683648
70,-0.46986385474884645,-0.4212152876853437,0.5301361452511535,0.5787847123146563,0.0,-1.1764162786412964,-0.9687714731375824,-8.841949665919074,0.2486256
71,-0.4696690817521333,-0.42083120743754615,0.5303309182478667,0.5791687925624538,0.0,-1.1723245773795823,-0.9781996972224972,-8.841920232520959,0.4589281
72,-0.4696727008875414,-0.4208648494786874,0.5303272991124586,0.5791351505213126,0.0,-1.167913440192619,-0.9763300070823351,-8.842073062621672,0.5089511
73,-0.4702438241215824,-0.4204575120412037,0.5297561758784176,0.5795424879587963,0.0,-1.1695342507784299,-0.9672042377130322,-8.843425405107386,0.7343183
74,-0.46996712600547685,-0.420871968279752,0.5300328739945231,0.5791280317202481,0.0,-1.1642898655179172,-0.9816953888571683,-8.843309820037335,0.4866524
75,-0.4698573935788386,-0.42127446577501876,0.5301426064211614,0.5787255342249813,0.0,-1.1730772968126244,-0.980498536411278,-8.842509398159951,0.246821
76,-0.4696086268816945,-0.4216482003406326,0.5303913731183054,0.5783517996593674,0.0,-1.1768196451376864,-0.9801229747125607,-8.842144957349435,0.4534657
77,-0.46997154636334276,-0.4210330404862717,0.5300284536366573,0.5789669595137283,0.0,-1.1755634017255705,-0.9557716777886541,-8.841750558113253,0.4883137
78,-0.46976169346855406,-0.4208388542409027,0.530238306531446,0.5791611457590973,0.0,-1.179391050212443,-0.953182547916052,-8.842381676814895,0.7092115
79,-0.469924232529288,-0.420816372490565,0.530075767470712,0.579183627509435,0.0,-1.1821466501058628,-0.9443234747427945,-8.841844892893622,0.4547415
80,-0.47014125232171666,-0.42079743433228567,0.5298587476782833,0.5792025656677143,0.0,-1.1678745162347772,-0.9716478067844386,-8.842704732871136,0.4489808
81,-0.4698302686066373,-0.42091572945610645,0.5301697313933627,0.5790842705438936,0.0,-1.164019712810216,-0.9861121434566291,-8.842829686248486,0.4787951
82,-0.4698546634773642,-0.420897279015621,0.5301453365226358,0.579102720984379,0.0,-1.1798209462379847,-0.9516155759998155,-8.842007398004768,0.7054803
83,-0.46998937256828593,-0.4212342414695443,0.530010627431714,0.5787657585304558,0.0,-1.1772249963898016,-0.9426846319817981,-8.842408914667889,0.2399351
84,-0.46982264485353303,-0.42073737611516915,0.530177355146467,0.5792626238848309,0.0,-1.1694349196529805,-0.9761129097454062,-8.841898137536026,0.4679215
85,-0.46981518857498755,-0.4208382474851593,0.5301848114250125,0.5791617525148407,0.0,-1.1762259828964183,-0.9811909114837112,-8.84210432756385,0.4522288
86,-0.4701004603382587,-0.4212666020303412,0.5298995396617413,0.5787333979696587,0.0,-1.1789067505387343,-0.9585174112133669,-8.841882122573614,0.4770166
87,-0.4699081867010111,-0.42102000019657104,0.5300918132989889,0.578979999803429,0.0,-1.1742928045968881,-0.9768775308504406,-8.842590111646201,0.6966476
88,-0.47004514789247337,-0.4211752880092437,0.5299548521075266,0.5788247119907564,0.0,-1.1704416089515606,-0.9566968678676583,-8.841851375051668,0.2388676
89,-0.4698504014936983,-0.42142709764685615,0.5301495985063017,0.5785729023531438,0.0,-1.184745593487496,-0.9476762164060328,-8.842678690998715,0.4737341
90,-0.46983477559710474,-0.42060716184813923,0.5301652244028953,0.5793928381518607,0.0,-1.177060055340593,-0.9480178995240488,-8.842755644080304,0.4602794
91,-0.470052844273698,-0.4203845858927997,0.529947155726302,0.5796154141072003,0.0,-1.1687249994379645,-0.9712093604561708,-8.84322170525114,0.4833338
92,-0.47002261012679303,-0.4211372512199235,0.529977389873207,0.5788627487800765,0.0,-1.1766911027204159,-0.9667846635454432,-8.842737575522476,0.6962956
93,-0.4698439903829907,-0.4209795996110907,0.5301560096170093,0.5790204003889092,0.0,-1.1769552333569056,-0.9515578278043031,-8.84254633456513,0.4790845
94,-0.47000997914394305,-0.4210035593594375,0.529990020856057,0.5789964406405625,0.0,-1.1727603413771475,-0.9556095357693004,-8.842750351195948,0.2497624
95,-0.4698508570170072,-0.4206651261087082,0.5301491429829928,0.5793348738912918,0.0,-1.174188682091772,-0.96511694735333,-8.842319697003218,0.4538258
96,-0.4699012190501865,-0.4210750900737225,0.5300987809498134,0.5789249099262774,0.0,-1.1765400602154903,-0.9579305170325577,-8.84218369796496,0.4993717
97,-0.4698658378566146,-0.42113965291517275,0.5301341621433854,0.5788603470848273,0.0,-1.1550427296086057,-0.9922893282685395,-8.842440550801118,0.7380354
98,-0.4701513683352174,-0.4206159282088848,0.5298486316647826,0.5793840717911152,0.0,-1.1621502648012982,-0.9928550133554306,-8.84259647522075,0.4772215
99,-0.4697642867790296,-0.4209288281986613,0.5302357132209704,0.5790711718013387,0.0,-1.1738776955962653,-0.9607370936139767,-8.841997807462379,0.2475167
100,-0.46996085778229346,-0.4216762371968556,0.5300391422177065,0.5783237628031443,0.0,-1.1801183911847968,-0.9607329396867882,-8.841687968397949,0.4577082
101,-0.46987232586481453,-0.4205298451516429,0.5301276741351855,0.5794701548483572,0.0,-1.1713585772586188,-0.9736724518324061,-8.842142649175019,0.4975362
102,-0.4697648850049508,-0.42087583778940907,0.5302351149950493,0.5791241622105909,0.0,-1.1723173299807261,-0.9567624246636742,-8.842252392290902,0.710633
103,-0.4699232560978858,-0.4203347150912251,0.5300767439021141,0.5796652849087749,0.0,-1.1701452040864602,-0.9570573434445108,-8.8425790763146,0.4722734
104,-0.4699197965971904,-0.4212991090234131,0.5300802034028096,0.578700890976587,0.0,-1.1686060496489343,-0.9893227736015089,-8.84258180043158,0.2458469
105,-0.4698052393104517,-0.4205827104594874,0.5301947606895483,0.5794172895405125,0.0,-1.1735240117688641,-0.9689137798112107,-8.842792357749607,0.4531001
106,-0.4697085259151995,-0.4219986945932244,0.5302914740848005,0.5780013054067756,0.0,-1.1771132812112408,-0.9677883361561552,-8.84130647067326,0.4896815
107,-0.46962719051739293,-0.42156652775643483,0.530372809482607,0.5784334722435651,0.0,-1.180746946743188,-0.9610040909883871,-8.84179089086494,0.7189427
108,-0.4697272798436501,-0.42114812555751424,0.53027272015635,0.5788518744424858,0.0,-1.1760651633286672,-0.9554415018855333,-8.841625867846583,0.4751898
109,-0.4695922330003672,-0.42102533180941015,0.5304077669996328,0.5789746681905898,0.0,-1.178711109612696,-0.9672269131988979,-8.841933455822687,0.2520977
110,-0.4697247346192463,-0.42071846796365775,0.5302752653807536,0.5792815320363423,0.0,-1.1663625707983971,-0.977455607900307,-8.842378495607758,0.4638052
111,-0.4697548174355443,-0.42131349823191544,0.5302451825644556,0.5786865017680846,0.0,-1.1799384659808938,-0.954841108459801,-8.842427773503555,0.4897456
112,-0.46991414673500986,-0.4213826525937064,0.5300858532649901,0.5786173474062937,0.0,-1.1666959481338284,-0.9867805923303964,-8.842914466905775,0.8539213
113,-0.47018357891999635,-0.420627049784434,0.5298164210800036,0.579372950215566,0.0,-1.1689012904403127,-0.9832283300358703,-8.842583770757987,0.6097507
114,-0.4698436879200139,-0.42044465775255874,0.5301563120799861,0.5795553422474413,0.0,-1.1670218391952432,-0.9594209210716343,-8.843033210247274,0.2696639
115,-0.46997542992786173,-0.4199498250936176,0.5300245700721382,0.5800501749063824,0.0,-1.1646560147547338,-0.9732583578580833,-8.842279700575109,0.5784441
116,-0.46988909241636206,-0.42058767070871855,0.5301109075836379,0.5794123292912814,0.0,-1.1689046461236599,-0.9660454376841201,-8.842676174870682,0.5281543
117,-0.4697665869352551,-0.4214778077714166,0.5302334130647449,0.5785221922285835,0.0,-1.176490463055413,-0.9566507743377353,-8.8418725010195,0.7251265
118,-0.46981696264879996,-0.4209398273935005,0.5301830373512,0.5790601726064994,0.0,-1.1750758396904615,-0.9649904970504647,-8.842475463732084,0.2431286
119,-0.46986423057483123,-0.42113648869830345,0.5301357694251687,0.5788635113016966,0.0,-1.1745695363804278,-0.9640008547453238,-8.84231009950848,0.476654
120,-0.46973544986663607,-0.4216953314619287,0.5302645501333639,0.5783046685380713,0.0,-1.1829919137017577,-0.9548751310641274,-8.840946342786138,0.4550385
121,-0.46983952235625254,-0.4208714139473675,0.5301604776437474,0.5791285860526325,0.0,-1.1765724202621017,-0.9616301552522613,-8.841818559214774,0.48528
122,-0.4697082108817962,-0.420499305617686,0.5302917891182037,0.579500694382314,0.0,-1.1712262961975557,-0.9805183339985567,-8.842481172216987,0.7166983
123,-0.46993436699836105,-0.42046135946490826,0.5300656330016389,0.5795386405350917,0.0,-1.1606319037986792,-0.9920489279134718,-8.843180871581724,0.2433316
124,-0.46988623323857415,-0.42073672126093925,0.5301137667614259,0.5792632787390608,0.0,-1.177612165962928,-0.962362142144338,-8.842077282177332,0.4955867
125,-0.46988975566967145,-0.4209532527795343,0.5301102443303285,0.5790467472204657,0.0,-1.176598365041597,-0.9592288085640167,-8.842097306287327,0.4659243
126,-0.46998542882207534,-0.42067786415980074,0.5300145711779247,0.5793221358401992,0.0,-1.1741478540139094,-0.9592045939853859,-8.84290979557539,0.4950499
127,-0.4699043106794231,-0.4205967263516384,0.5300956893205768,0.5794032736483616,0.0,-1.1636291321045342,-0.9785411304477726,-8.842739748444894,0.7122781
128,-0.4697584034988503,-0.42134343466063556,0.5302415965011498,0.5786565653393645,0.0,-1.1793312102930427,-0.9681044253998123,-8.842114414491329,0.2457223
129,-0.46973971016206223,-0.4212934095053535,0.5302602898379378,0.5787065904946465,0.0,-1.1825560409061273,-0.9593366803023485,-8.84174173936912,0.4914163
130,-0.46997130257498415,-0.42023183862259056,0.5300286974250159,0.5797681613774095,0.0,-1.1618444013414746,-0.987442626394304,-8.842862273498856,0.4738106
131,-0.46977282807024767,-0.42054294191932884,0.5302271719297523,0.5794570580806712,0.0,-1.1675301787810186,-0.9784389175522608,-8.841853474006088,0.5476772
132,-0.46988015055221566,-0.4206317172050057,0.5301198494477843,0.5793682827949943,0.0,-1.167061543398514,-0.9803804714012249,-8.842136427329981,0.7852842
133,-0.4697259316497777,-0.42109349601736246,0.5302740683502223,0.5789065039826375,0.0,-1.1649219780401556,-0.9769542114743757,-8.842494060869289,0.2516755
134,-0.46980773689529437,-0.4209442350044204,0.5301922631047056,0.5790557649955796,0.0,-1.1740769565879738,-0.9729300301813012,-8.84136820928933,0.5356407
135,-0.4699163242021106,-0.42049501014943297,0.5300836757978894,0.5795049898505671,0.0,-1.1747599574480454,-0.9626191364548535,-8.842813280949526,0.4859749
136,-0.46970104214637354,-0.42086913931817654,0.5302989578536265,0.5791308606818235,0.0,-1.1722235870808315,-0.9750411822929982,-8.842188621203011,0.5128206
137,-0.4698167665420592,-0.4209310647432998,0.5301832334579408,0.5790689352567002,0.0,-1.170992136673839,-0.9587431761092735,-8.842247339710282,0.729026
138,-0.47005174016252144,-0.4209241032443378,0.5299482598374785,0.5790758967556622,0.0,-1.1749737408474346,-0.9625626639642306,-8.84242424112811,0.2488703
139,-0.46973187582378717,-0.4210041825357387,0.5302681241762128,0.5789958174642613,0.0,-1.1752848357555523,-0.9752923574130811,-8.841782706703782,0.5004237
140,-0.4698126370317652,-0.42061641146249557,0.5301873629682348,0.5793835885375045,0.0,-1.1689953743867048,-0.9600576511889499,-8.842261053153601,0.4637167
141,-0.46991737136376555,-0.42038035560406006,0.5300826286362345,0.5796196443959399,0.0,-1.1697411234547064,-0.9668093494411406,-8.84291816047205,0.488297
142,-0.46971725488347355,-0.4208545923999169,0.5302827451165264,0.579145407600083,0.0,-1.1790605920519417,-0.9442925694852525,-8.842401934243208,0.7038203
143,-0.47001410277609285,-0.42097446448988785,0.5299858972239071,0.5790255355101122,0.0,-1.1786072485535637,-0.947365507070272,-8.842499231934713,0.4800623
144,-0.4702650055884244,-0.4206824646427173,0.5297349944115757,0.5793175353572827,0.0,-1.1633931916874143,-0.9764326831752871,-8.842910416785374,0.2521803
145,-0.47005133771180346,-0.4211039764714968,0.5299486622881966,0.5788960235285032,0.0,-1.173193539332596,-0.9790444334499045,-8.84300625929218,0.4635817
146,-0.4699298230338757,-0.42106603250776864,0.5300701769661242,0.5789339674922314,0.0,-1.1744287400131699,-0.9723547747038785,-8.842561528035226,0.4960652
147,-0.4696180032068927,-0.4206430490510886,0.5303819967931074,0.5793569509489114,0.0,-1.1684548505580166,-0.9813333340088995,-8.841709290382443,0.7082613
148,-0.46957407049458744,-0.42091687630472147,0.5304259295054126,0.5790831236952785,0.0,-1.1746132572358687,-0.9748074601775533,-8.841783540199987,0.4843292
149,-0.4699113261980576,-0.42123527741980965,0.5300886738019424,0.5787647225801904,0.0,-1.1703012359292355,-0.9691353781729387,-8.842147207143311,0.2527005
150,-0.4695605856012043,-0.42121421761103134,0.5304394143987957,0.5787857823889686,0.0,-1.1838668379860042,-0.9454239444002176,-8.841634401233627,0.4636274
151,-0.4698817618590027,-0.42114741823573054,0.5301182381409972,0.5788525817642695,0.0,-1.1839726272868036,-0.937916597712789,-8.842333904912497,0.4948616
152,-0.4699551582076372,-0.42107414759282147,0.5300448417923628,0.5789258524071785,0.0,-1.1709880170430509,-0.9711453305781204,-8.842253349147732,0.7071707
153,-0.46990510747535597,-0.4209038768433064,0.530094892524644,0.5790961231566936,0.0,-1.1712556292499425,-0.9759771424544096,-8.842597814667457,0.4834595
154,-0.4699531450581434,-0.4210851423271342,0.5300468549418567,0.5789148576728658,0.0,-1.1762877579358655,-0.9629432610826714,-8.842972222751758,0.2614268
155,-0.4700420680894972,-0.42040894422797503,0.5299579319105028,0.579591055772025,0.0,-1.1648221250361652,-0.9811054055569852,-8.843315420287258,0.4630752
156,-0.470094495477051,-0.42146683251586664,0.529905504522949,0.5785331674841334,0.0,-1.1787744278147676,-0.967453306117072,-8.8422502523797,0.4955896
157,-0.46997823507154884,-0.4217736995602351,0.5300217649284511,0.578226300439765,0.0,-1.184146639227617,-0.9485881190746005,-8.842185313301847,0.7081754
158,-0.4697840974838861,-0.4203497245728791,0.530215902516114,0.5796502754271209,0.0,-1.1756282977310812,-0.971341382718809,-8.84257874450788,0.4892392
159,-0.4696879966286257,-0.42074967552832143,0.5303120033713743,0.5792503244716786,0.0,-1.1800422457464324,-0.9731148818071216,-8.841884882784049,0.4683242
160,-0.4699180068576917,-0.42051220924730304,0.5300819931423083,0.579487790752697,0.0,-1.166884134030095,-0.9878785507692456,-8.842809878143507,0.2493593
161,-0.46985242363358576,-0.4209350707161683,0.5301475763664143,0.5790649292838317,0.0,-1.1825862378134546,-0.9421632271740963,-8.842150856582638,0.958795
162,-0.4699142983362554,-0.4207783657174022,0.5300857016637446,0.5792216342825978,0.0,-1.1764585921005695,-0.9740740603690867,-8.842128344926772,0.245071
163,-0.4699412005712995,-0.42036706933090884,0.5300587994287005,0.5796329306690912,0.0,-1.1660845971357092,-0.978826968820028,-8.842463298319098,0.4955954
164,-0.469740927384866,-0.4203305679286828,0.5302590726151339,0.5796694320713172,0.0,-1.1696092832991005,-0.9735741281052567,-8.841651363576633,0.4762963
165,-0.4701214372974139,-0.42130704699268073,0.5298785627025862,0.5786929530073193,0.0,-1.1742690886938032,-0.9573283814952636,-8.842516009447491,0.244648
166,-0.47003982421477997,-0.4209782544690445,0.52996017578522,0.5790217455309554,0.0,-1.1741675243650047,-0.9518007514180628,-8.842653204204181,0.9469204
167,-0.46979393626816895,-0.4208645709598367,0.5302060637318311,0.5791354290401634,0.0,-1.1772494269036822,-0.9755375092164612,-8.841924335483608,0.2440228
168,-0.4699083134551224,-0.42082499011631225,0.5300916865448776,0.5791750098836878,0.0,-1.173361275110122,-0.965099800681885,-8.841713333469725,0.487187
169,-0.46960451392825603,-0.42118510146631516,0.5303954860717439,0.5788148985336848,0.0,-1.164734482573996,-0.9767105156764704,-8.84195864148617,0.4721353
170,-0.4699373253630243,-0.42103997630890216,0.5300626746369757,0.5789600236910979,0.0,-1.1687635815179958,-0.9716929768224206,-8.842068778413008,0.2486865
171,-0.4699669249944231,-0.42119314892151843,0.5300330750055768,0.5788068510784816,0.0,-1.1746308193658515,-0.9781007559904626,-8.842156448871565,0.9739002
172,-0.4697935813590097,-0.42144513534986533,0.5302064186409903,0.5785548646501346,0.0,-1.182093960158233,-0.9599854730945384,-8.841307910929837,0.2536637
173,-0.4699161319836184,-0.42082855620274573,0.5300838680163815,0.5791714437972543,0.0,-1.1693722904616155,-0.9694738117174283,-8.842925490701708,0.4899716
174,-0.46982008115194435,-0.4213095477647766,0.5301799188480556,0.5786904522352234,0.0,-1.1819752174268747,-0.9540990728413519,-8.841748914625644,0.2505906
175,-0.4696727127155519,-0.4211196245843298,0.5303272872844481,0.5788803754156702,0.0,-1.1729314030779843,-0.9547824792042785,-8.841775849081795,0.4722831
176,-0.46986536417153835,-0.4207304232507926,0.5301346358284617,0.5792695767492074,0.0,-1.177577607780156,-0.9438242692760953,-8.842078017700024,0.4952051
